@relation avro_Training_17

@attribute LOC numeric
@attribute num_comments numeric
@attribute num_revisions numeric
@attribute num_auth numeric
@attribute num_fix numeric
@attribute LOC_touched numeric
@attribute LOC_added numeric
@attribute MAX_LOC_added numeric
@attribute AVG_LOC_added numeric
@attribute churn numeric
@attribute MAX_churn numeric
@attribute AVG_churn numeric
@attribute buggy {'YES', 'NO'}

@data
91,18,0,0,0,0,0,0,0,0,0,0,NO
93,21,0,0,0,0,0,0,0,0,0,0,NO
80,19,0,0,0,0,0,0,0,0,0,0,NO
101,17,0,0,0,0,0,0,0,0,0,0,NO
59,17,0,0,0,0,0,0,0,0,0,0,NO
84,17,0,0,0,0,0,0,0,0,0,0,NO
82,20,0,0,0,0,0,0,0,0,0,0,NO
132,24,0,0,0,0,0,0,0,0,0,0,NO
76,20,0,0,0,0,0,0,0,0,0,0,NO
33,21,0,0,0,0,0,0,0,0,0,0,NO
430,38,0,0,0,0,0,0,0,0,0,0,NO
153,21,0,0,0,0,0,0,0,0,0,0,NO
122,21,0,0,0,0,0,0,0,0,0,0,NO
75,21,0,0,0,0,0,0,0,0,0,0,NO
60,18,0,0,0,0,0,0,0,0,0,0,NO
34,22,0,0,0,0,0,0,0,0,0,0,NO
39,25,0,0,0,0,0,0,0,0,0,0,NO
36,22,0,0,0,0,0,0,0,0,0,0,NO
79,22,0,0,0,0,0,0,0,0,0,0,NO
28,18,0,0,0,0,0,0,0,0,0,0,NO
438,51,0,0,0,0,0,0,0,0,0,0,YES
194,24,0,0,0,0,0,0,0,0,0,0,NO
99,27,0,0,0,0,0,0,0,0,0,0,NO
55,18,0,0,0,0,0,0,0,0,0,0,NO
43,18,0,0,0,0,0,0,0,0,0,0,NO
27,18,0,0,0,0,0,0,0,0,0,0,NO
25,19,0,0,0,0,0,0,0,0,0,0,NO
53,18,0,0,0,0,0,0,0,0,0,0,NO
108,21,0,0,0,0,0,0,0,0,0,0,NO
103,18,0,0,0,0,0,0,0,0,0,0,NO
85,18,0,0,0,0,0,0,0,0,0,0,NO
54,18,0,0,0,0,0,0,0,0,0,0,NO
79,21,1,1,0,3,2,2,2,1,1,1,NO
137,18,1,1,0,55,47,47,47,39,39,39,NO
99,21,0,0,0,0,0,0,0,0,0,0,NO
79,21,0,0,0,0,0,0,0,0,0,0,NO
78,18,0,0,0,0,0,0,0,0,0,0,NO
101,24,0,0,0,0,0,0,0,0,0,0,NO
177,23,0,0,0,0,0,0,0,0,0,0,NO
123,20,0,0,0,0,0,0,0,0,0,0,NO
88,18,0,0,0,0,0,0,0,0,0,0,NO
51,38,0,0,0,0,0,0,0,0,0,0,NO
119,35,0,0,0,0,0,0,0,0,0,0,NO
132,32,1,1,0,18,13,13,13,8,8,8,NO
169,33,0,0,0,0,0,0,0,0,0,0,NO
40,18,1,1,0,41,41,41,41,41,41,41,YES
28,18,1,1,0,29,29,29,29,29,29,29,NO
28,18,1,1,0,29,29,29,29,29,29,29,NO
449,64,1,1,0,450,450,450,450,450,450,450,YES
1352,162,4,2,1,1358,1355,1344,338,1352,1344,338,NO
25,18,1,1,0,26,26,26,26,26,26,26,NO
39,18,1,1,0,39,39,39,39,39,39,39,NO
50,32,1,1,0,50,50,50,50,50,50,50,NO
76,28,1,1,0,76,76,76,76,76,76,76,NO
40,20,2,2,0,42,41,38,20,40,38,20,NO
245,46,4,2,0,258,252,208,63,246,208,61,NO
227,31,2,2,0,229,228,221,114,227,221,113,NO
363,63,4,2,0,406,385,341,96,364,341,91,NO
375,78,3,2,0,405,390,370,130,375,370,125,YES
145,31,1,1,0,145,145,145,145,145,145,145,NO
49,29,1,1,0,49,49,49,49,49,49,49,NO
85,22,1,1,0,85,85,85,85,85,85,85,NO
64,19,1,1,0,64,64,64,64,64,64,64,NO
36,18,1,1,0,37,37,37,37,37,37,37,NO
37,22,2,2,0,40,39,37,19,38,37,19,NO
32,22,1,1,0,33,33,33,33,33,33,33,NO
26,19,1,1,0,27,27,27,27,27,27,27,NO
660,61,5,2,1,680,670,559,134,660,559,132,YES
398,84,5,2,0,429,414,382,82,399,382,79,NO
206,45,3,2,0,211,209,203,69,207,203,69,NO
24,19,2,2,0,26,25,24,12,24,24,12,NO
24,19,2,2,0,26,25,24,12,24,24,12,NO
27,21,1,1,0,27,27,27,27,27,27,27,NO
30,24,1,1,0,30,30,30,30,30,30,30,NO
428,60,4,2,0,436,432,294,108,428,294,107,NO
972,242,3,2,0,1116,1044,983,348,1014,983,338,NO
123,36,3,1,0,504,314,263,104,402,263,134,NO
562,128,3,2,0,854,708,627,236,692,627,230,NO
205,60,2,2,0,207,206,205,103,205,205,102,NO
37,24,1,1,0,38,38,38,38,38,38,38,NO
35,23,1,1,0,36,36,36,36,36,36,36,NO
276,219,4,2,0,313,295,287,73,299,287,74,NO
316,200,4,2,0,512,414,232,103,316,232,79,NO
204,25,3,2,0,212,208,203,69,204,203,68,NO
133,44,1,1,0,133,133,133,133,133,133,133,NO
285,220,3,2,0,300,293,287,97,294,287,98,NO
336,234,3,2,0,370,353,334,117,336,334,112,NO
464,47,3,2,0,519,492,426,164,465,426,155,NO
294,56,3,2,0,325,310,250,103,295,250,98,NO
76,19,2,2,0,79,78,75,39,77,75,38,NO
69,24,1,1,0,70,70,70,70,70,70,70,NO
266,106,2,2,0,283,275,261,137,267,261,133,NO
247,29,3,2,0,272,260,238,86,248,238,82,NO
217,35,4,2,0,262,240,215,60,218,215,54,NO
99,35,1,1,0,100,100,100,100,100,100,100,NO
191,77,1,1,0,192,192,192,192,192,192,192,NO
476,83,3,2,0,495,486,472,162,477,472,159,NO
95,43,1,1,0,96,96,96,96,96,96,96,NO
549,123,1,1,0,550,550,550,550,550,550,550,YES
136,43,2,2,0,139,138,137,69,137,137,68,NO
33,21,1,1,0,33,33,33,33,33,33,33,NO
478,38,3,2,1,480,479,477,159,478,477,159,YES
140,23,1,1,0,140,140,140,140,140,140,140,NO
111,21,3,2,1,117,114,109,38,111,109,37,NO
34,22,1,1,0,34,34,34,34,34,34,34,NO
39,25,1,1,0,39,39,39,39,39,39,39,NO
36,22,1,1,0,37,37,37,37,37,37,37,NO
202,24,3,2,1,202,202,194,67,202,194,67,YES
106,27,1,1,0,107,107,107,107,107,107,107,NO
57,18,2,2,1,60,59,56,29,58,56,29,NO
43,18,2,1,0,46,45,44,22,44,44,22,NO
27,18,2,2,0,30,29,28,14,28,28,14,NO
25,19,1,1,0,26,26,26,26,26,26,26,NO
53,18,1,1,0,54,54,54,54,54,54,54,NO
88,28,1,1,0,89,89,89,89,89,89,89,YES
107,23,1,1,0,107,107,107,107,107,107,107,NO
132,32,2,1,0,148,140,132,70,132,132,66,YES
169,33,1,1,0,169,169,169,169,169,169,169,NO
80,22,1,1,0,81,81,81,81,81,81,81,NO
29,18,1,1,0,30,30,30,30,30,30,30,NO
430,54,1,1,0,431,431,431,431,431,431,431,NO
79,19,1,1,0,80,80,80,80,80,80,80,NO
85,19,1,1,0,85,85,85,85,85,85,85,NO
110,28,2,2,1,114,112,72,56,110,72,55,NO
111,19,1,1,0,112,112,112,112,112,112,112,NO
53,21,1,1,0,53,53,53,53,53,53,53,NO
52,18,1,1,0,52,52,52,52,52,52,52,NO
155,24,2,2,0,159,157,151,78,155,151,77,NO
270,36,3,2,0,274,272,264,90,270,264,90,NO
183,42,1,1,0,183,183,183,183,183,183,183,NO
215,91,2,2,1,237,226,195,113,215,195,107,NO
76,55,1,1,0,76,76,76,76,76,76,76,NO
285,33,7,2,2,314,300,272,42,286,272,40,YES
258,39,8,2,3,297,278,249,34,263,249,32,NO
55,18,1,1,0,56,56,56,56,56,56,56,NO
102,22,1,1,0,102,102,102,102,102,102,102,NO
390,30,2,1,0,390,390,389,195,390,389,195,NO
35,22,1,1,0,35,35,35,35,35,35,35,NO
145,23,4,2,0,149,147,144,36,145,144,36,YES
119,21,1,1,0,120,120,120,120,120,120,120,NO
71,36,1,1,0,72,72,72,72,72,72,72,NO
75,18,1,1,0,76,76,76,76,76,76,76,YES
69,18,2,2,1,78,74,59,37,70,59,35,NO
80,21,1,1,0,81,81,81,81,81,81,81,YES
63,18,2,2,1,67,65,63,32,63,63,31,NO
120,22,1,1,0,121,121,121,121,121,121,121,YES
98,18,2,2,1,145,122,107,61,115,107,57,YES
54,22,1,1,0,54,54,54,54,54,54,54,NO
267,69,1,1,0,267,267,267,267,267,267,267,NO
55,22,1,1,0,55,55,55,55,55,55,55,NO
46,22,1,1,0,46,46,46,46,46,46,46,NO
226,38,1,1,0,226,226,226,226,226,226,226,NO
54,28,1,1,0,54,54,54,54,54,54,54,NO
270,40,1,1,0,270,270,270,270,270,270,270,NO
74,28,1,1,0,74,74,74,74,74,74,74,NO
359,104,1,1,0,359,359,359,359,359,359,359,NO
78,24,1,1,0,78,78,78,78,78,78,78,NO
180,55,1,1,0,180,180,180,180,180,180,180,NO
57,39,1,1,0,57,57,57,57,57,57,57,NO
50,22,1,1,0,50,50,50,50,50,50,50,NO
243,96,1,1,0,243,243,243,243,243,243,243,NO
254,41,2,1,0,260,257,253,128,254,253,127,NO
306,73,1,1,0,306,306,306,306,306,306,306,NO
139,58,1,1,0,139,139,139,139,139,139,139,NO
375,65,2,1,0,381,378,375,189,375,375,187,NO
75,26,1,1,0,75,75,75,75,75,75,75,NO
222,61,1,1,0,222,222,222,222,222,222,222,NO
28,18,1,1,0,28,28,28,28,28,28,28,NO
55,18,1,1,0,56,56,56,56,56,56,56,NO
187,45,2,2,1,187,187,167,93,187,167,93,NO
28,20,2,2,0,28,28,25,14,28,25,14,NO
50,18,3,2,1,56,53,50,17,50,50,16,NO
41,23,1,1,0,41,41,41,41,41,41,41,NO
113,25,3,2,1,117,115,101,38,113,101,37,NO
87,18,2,2,1,90,89,85,44,88,85,44,NO
51,25,1,1,0,51,51,51,51,51,51,51,NO
144,29,4,2,1,160,152,135,38,146,135,36,NO
117,21,1,1,0,117,117,117,117,117,117,117,NO
28,20,2,2,0,28,28,25,14,28,25,14,NO
57,22,2,2,0,57,57,54,28,57,54,28,NO
60,19,1,1,0,60,60,60,60,60,60,60,NO
62,20,1,1,0,62,62,62,62,62,62,62,NO
83,20,1,1,0,83,83,83,83,83,83,83,NO
60,19,1,1,0,60,60,60,60,60,60,60,NO
63,17,1,1,0,63,63,63,63,63,63,63,NO
522,53,2,2,1,522,522,452,261,522,452,261,NO
43,18,1,1,0,43,43,43,43,43,43,43,NO
247,20,1,1,0,247,247,247,247,247,247,247,NO
35,18,1,1,0,36,36,36,36,36,36,36,NO
42,22,1,1,0,42,42,42,42,42,42,42,NO
57,18,1,1,0,58,58,58,58,58,58,58,NO
91,27,2,1,1,229,160,156,80,221,156,110,NO
61,18,2,1,0,65,63,61,31,61,61,30,NO
92,18,3,2,0,100,96,91,32,94,91,31,NO
93,21,1,1,0,93,93,93,93,93,93,93,NO
80,19,1,1,0,80,80,80,80,80,80,80,NO
101,17,1,1,0,101,101,101,101,101,101,101,NO
59,17,1,1,0,59,59,59,59,59,59,59,NO
84,17,1,1,0,84,84,84,84,84,84,84,NO
82,20,1,1,0,82,82,82,82,82,82,82,NO
132,24,2,1,0,136,134,132,67,132,132,66,NO
143,57,1,1,0,143,143,143,143,143,143,143,NO
78,37,2,1,0,84,81,78,40,78,78,39,NO
66,37,2,1,0,68,67,66,33,66,66,33,NO
66,37,2,1,0,68,67,66,33,66,66,33,NO
85,18,3,2,0,91,88,85,29,85,85,28,YES
54,18,1,1,0,54,54,54,54,54,54,54,NO
77,20,2,1,0,87,82,79,41,81,79,40,NO
137,18,2,2,0,141,139,137,69,137,137,68,NO
99,21,1,1,0,99,99,99,99,99,99,99,NO
79,21,2,1,0,81,80,79,40,79,79,39,NO
76,20,1,1,0,76,76,76,76,76,76,76,NO
81,18,3,2,0,91,86,78,28,81,78,27,NO
98,24,3,1,1,108,103,102,34,106,102,35,NO
115,18,1,1,0,115,115,115,115,115,115,115,NO
180,23,3,1,0,186,183,178,61,180,178,60,NO
118,20,3,1,0,124,121,118,40,118,118,39,NO
64,21,2,1,0,64,64,47,32,64,47,32,NO
95,17,2,1,1,95,95,78,47,95,78,47,NO
88,18,1,1,0,88,88,88,88,88,88,88,NO
51,38,1,1,0,51,51,51,51,51,51,51,NO
120,35,2,2,0,130,125,119,62,120,119,60,NO
40,18,1,1,0,41,41,41,41,41,41,41,NO
86,28,1,1,0,87,87,87,87,87,87,87,NO
105,23,1,1,0,105,105,105,105,105,105,105,NO
76,20,1,1,0,76,76,76,76,76,76,76,NO
51,38,1,1,0,51,51,51,51,51,51,51,NO
79,22,1,1,0,80,80,80,80,80,80,80,NO
28,18,1,1,0,29,29,29,29,29,29,29,NO
469,57,1,1,0,470,470,470,470,470,470,470,NO
73,18,1,1,0,74,74,74,74,74,74,74,NO
56,18,1,1,0,57,57,57,57,57,57,57,NO
77,21,1,1,0,78,78,78,78,78,78,78,NO
60,18,1,1,0,60,60,60,60,60,60,60,NO
117,22,1,1,0,118,118,118,118,118,118,118,NO
103,18,3,2,0,106,105,104,35,106,104,35,NO
28,18,0,0,0,0,0,0,0,0,0,0,NO
28,18,0,0,0,0,0,0,0,0,0,0,NO
449,64,0,0,0,0,0,0,0,0,0,0,NO
1344,162,2,2,0,9,7,4,3,5,3,2,NO
25,18,0,0,0,0,0,0,0,0,0,0,NO
50,32,0,0,0,0,0,0,0,0,0,0,NO
76,28,0,0,0,0,0,0,0,0,0,0,NO
38,20,0,0,0,0,0,0,0,0,0,0,NO
207,37,1,1,0,31,30,30,30,29,29,29,NO
221,31,1,1,0,221,221,221,221,221,221,221,NO
340,55,1,1,0,14,14,14,14,14,14,14,NO
370,78,2,1,1,6,3,2,1,0,0,0,NO
145,31,0,0,0,0,0,0,0,0,0,0,NO
49,29,0,0,0,0,0,0,0,0,0,0,NO
85,22,0,0,0,0,0,0,0,0,0,0,NO
64,19,0,0,0,0,0,0,0,0,0,0,NO
36,18,0,0,0,0,0,0,0,0,0,0,NO
36,22,0,0,0,0,0,0,0,0,0,0,NO
32,22,0,0,0,0,0,0,0,0,0,0,NO
26,19,0,0,0,0,0,0,0,0,0,0,NO
559,53,2,2,1,28,22,17,11,16,12,8,NO
381,78,1,1,0,38,12,12,12,14,14,14,NO
202,43,1,1,0,9,1,1,1,7,7,7,NO
24,19,0,0,0,0,0,0,0,0,0,0,NO
24,19,0,0,0,0,0,0,0,0,0,0,NO
27,21,0,0,0,0,0,0,0,0,0,0,NO
73,18,0,0,0,0,0,0,0,0,0,0,NO
56,18,0,0,0,0,0,0,0,0,0,0,NO
30,24,0,0,0,0,0,0,0,0,0,0,NO
294,28,0,0,0,0,0,0,0,0,0,0,NO
983,251,0,0,0,0,0,0,0,0,0,0,NO
262,37,0,0,0,0,0,0,0,0,0,0,NO
626,118,0,0,0,0,0,0,0,0,0,0,NO
37,24,0,0,0,0,0,0,0,0,0,0,NO
35,23,0,0,0,0,0,0,0,0,0,0,NO
286,226,0,0,0,0,0,0,0,0,0,0,NO
232,143,0,0,0,0,0,0,0,0,0,0,NO
203,25,1,1,1,8,4,4,4,0,0,0,NO
286,218,0,0,0,0,0,0,0,0,0,0,NO
425,21,0,0,0,0,0,0,0,0,0,0,NO
249,21,0,0,0,0,0,0,0,0,0,0,NO
74,19,0,0,0,0,0,0,0,0,0,0,NO
69,24,0,0,0,0,0,0,0,0,0,0,NO
260,106,1,1,1,13,13,13,13,13,13,13,NO
237,22,0,0,0,0,0,0,0,0,0,0,NO
214,25,0,0,0,0,0,0,0,0,0,0,NO
99,35,0,0,0,0,0,0,0,0,0,0,NO
191,77,0,0,0,0,0,0,0,0,0,0,NO
471,83,2,2,1,17,12,8,6,7,5,3,NO
95,43,0,0,0,0,0,0,0,0,0,0,NO
549,123,0,0,0,0,0,0,0,0,0,0,NO
136,43,0,0,0,0,0,0,0,0,0,0,NO
40,18,0,0,0,0,0,0,0,0,0,0,NO
86,28,0,0,0,0,0,0,0,0,0,0,NO
105,23,0,0,0,0,0,0,0,0,0,0,NO
79,19,0,0,0,0,0,0,0,0,0,0,NO
85,19,0,0,0,0,0,0,0,0,0,0,NO
72,24,0,0,0,0,0,0,0,0,0,0,NO
111,19,1,1,0,6,6,6,6,6,6,6,NO
53,21,1,1,0,53,53,53,53,53,53,53,NO
52,18,0,0,0,0,0,0,0,0,0,0,NO
151,24,0,0,0,0,0,0,0,0,0,0,NO
264,36,0,0,0,0,0,0,0,0,0,0,NO
183,42,0,0,0,0,0,0,0,0,0,0,NO
195,87,0,0,0,0,0,0,0,0,0,0,NO
76,55,0,0,0,0,0,0,0,0,0,0,NO
271,31,2,1,0,29,25,23,12,21,21,10,NO
248,39,1,1,0,11,11,11,11,11,11,11,NO
55,18,0,0,0,0,0,0,0,0,0,0,NO
102,22,0,0,0,0,0,0,0,0,0,0,NO
389,30,0,0,0,0,0,0,0,0,0,0,NO
35,22,0,0,0,0,0,0,0,0,0,0,NO
144,23,2,1,1,23,18,15,9,13,11,6,NO
119,21,2,1,1,11,8,5,4,5,3,2,NO
71,36,0,0,0,0,0,0,0,0,0,0,NO
54,22,0,0,0,0,0,0,0,0,0,0,NO
267,69,0,0,0,0,0,0,0,0,0,0,NO
55,22,0,0,0,0,0,0,0,0,0,0,NO
46,22,0,0,0,0,0,0,0,0,0,0,NO
226,38,0,0,0,0,0,0,0,0,0,0,NO
54,28,0,0,0,0,0,0,0,0,0,0,NO
266,40,0,0,0,0,0,0,0,0,0,0,NO
74,28,0,0,0,0,0,0,0,0,0,0,NO
359,104,0,0,0,0,0,0,0,0,0,0,NO
78,24,0,0,0,0,0,0,0,0,0,0,NO
181,55,0,0,0,0,0,0,0,0,0,0,NO
57,39,0,0,0,0,0,0,0,0,0,0,NO
50,22,0,0,0,0,0,0,0,0,0,0,NO
243,96,0,0,0,0,0,0,0,0,0,0,NO
253,41,0,0,0,0,0,0,0,0,0,0,NO
306,73,0,0,0,0,0,0,0,0,0,0,NO
139,58,0,0,0,0,0,0,0,0,0,0,NO
375,65,0,0,0,0,0,0,0,0,0,0,NO
75,26,0,0,0,0,0,0,0,0,0,0,NO
222,61,0,0,0,0,0,0,0,0,0,0,NO
28,18,0,0,0,0,0,0,0,0,0,0,NO
55,18,0,0,0,0,0,0,0,0,0,0,NO
167,40,1,1,0,29,21,21,21,13,13,13,NO
25,19,0,0,0,0,0,0,0,0,0,0,NO
50,18,0,0,0,0,0,0,0,0,0,0,NO
41,23,0,0,0,0,0,0,0,0,0,0,NO
101,23,0,0,0,0,0,0,0,0,0,0,NO
84,18,1,1,0,2,1,1,1,0,0,0,NO
51,25,0,0,0,0,0,0,0,0,0,0,NO
135,26,0,0,0,0,0,0,0,0,0,0,NO
117,21,0,0,0,0,0,0,0,0,0,0,NO
25,19,0,0,0,0,0,0,0,0,0,0,NO
54,21,0,0,0,0,0,0,0,0,0,0,NO
60,19,0,0,0,0,0,0,0,0,0,0,NO
62,20,0,0,0,0,0,0,0,0,0,0,NO
83,20,0,0,0,0,0,0,0,0,0,0,NO
60,19,0,0,0,0,0,0,0,0,0,0,NO
63,17,0,0,0,0,0,0,0,0,0,0,NO
452,52,0,0,0,0,0,0,0,0,0,0,NO
43,18,0,0,0,0,0,0,0,0,0,0,NO
247,20,0,0,0,0,0,0,0,0,0,0,NO
35,18,0,0,0,0,0,0,0,0,0,0,NO
42,22,0,0,0,0,0,0,0,0,0,0,NO
57,18,0,0,0,0,0,0,0,0,0,0,NO
156,28,0,0,0,0,0,0,0,0,0,0,NO
61,18,0,0,0,0,0,0,0,0,0,0,NO
91,18,0,0,0,0,0,0,0,0,0,0,NO
93,21,0,0,0,0,0,0,0,0,0,0,NO
80,19,0,0,0,0,0,0,0,0,0,0,NO
101,17,0,0,0,0,0,0,0,0,0,0,NO
59,17,0,0,0,0,0,0,0,0,0,0,NO
84,17,0,0,0,0,0,0,0,0,0,0,NO
82,20,0,0,0,0,0,0,0,0,0,0,NO
132,24,1,1,0,2,1,1,1,0,0,0,NO
76,20,0,0,0,0,0,0,0,0,0,0,NO
33,21,0,0,0,0,0,0,0,0,0,0,NO
477,38,1,1,0,51,49,49,49,47,47,47,NO
140,23,1,1,0,33,10,10,10,13,13,13,NO
109,21,1,1,0,13,0,0,0,13,13,13,NO
77,21,1,1,0,14,8,8,8,2,2,2,NO
60,18,0,0,0,0,0,0,0,0,0,0,NO
34,22,0,0,0,0,0,0,0,0,0,0,NO
39,25,0,0,0,0,0,0,0,0,0,0,NO
36,22,0,0,0,0,0,0,0,0,0,0,NO
79,22,0,0,0,0,0,0,0,0,0,0,NO
28,18,0,0,0,0,0,0,0,0,0,0,NO
385,54,2,2,1,263,105,103,52,57,55,28,NO
194,24,1,1,0,2,1,1,1,0,0,0,NO
106,27,1,1,0,13,10,10,10,7,7,7,NO
55,18,0,0,0,0,0,0,0,0,0,0,NO
43,18,0,0,0,0,0,0,0,0,0,0,NO
27,18,0,0,0,0,0,0,0,0,0,0,NO
25,19,0,0,0,0,0,0,0,0,0,0,NO
53,18,0,0,0,0,0,0,0,0,0,0,NO
117,22,2,2,0,21,15,8,7,9,7,4,NO
103,18,0,0,0,0,0,0,0,0,0,0,NO
85,18,0,0,0,0,0,0,0,0,0,0,NO
54,18,0,0,0,0,0,0,0,0,0,0,NO
79,21,1,1,0,2,1,1,1,0,0,0,NO
137,18,0,0,0,0,0,0,0,0,0,0,NO
99,21,0,0,0,0,0,0,0,0,0,0,NO
79,21,0,0,0,0,0,0,0,0,0,0,NO
78,18,0,0,0,0,0,0,0,0,0,0,NO
102,24,1,1,0,1,1,1,1,1,1,1,NO
115,18,1,1,0,115,115,115,115,115,115,115,NO
178,23,1,1,0,9,5,5,5,1,1,1,NO
118,20,1,1,0,13,4,4,4,5,5,5,NO
88,18,0,0,0,0,0,0,0,0,0,0,NO
51,38,0,0,0,0,0,0,0,0,0,0,NO
119,35,0,0,0,0,0,0,0,0,0,0,NO
132,32,0,0,0,0,0,0,0,0,0,0,NO
169,33,0,0,0,0,0,0,0,0,0,0,NO
40,18,0,0,0,0,0,0,0,0,0,0,YES
28,18,0,0,0,0,0,0,0,0,0,0,NO
28,18,0,0,0,0,0,0,0,0,0,0,NO
449,64,0,0,0,0,0,0,0,0,0,0,YES
1358,162,1,1,0,6,6,6,6,6,6,6,NO
25,18,0,0,0,0,0,0,0,0,0,0,NO
39,18,0,0,0,0,0,0,0,0,0,0,NO
50,32,0,0,0,0,0,0,0,0,0,0,NO
82,29,1,1,0,6,6,6,6,6,6,6,NO
41,20,1,1,0,1,1,1,1,1,1,1,NO
245,46,0,0,0,0,0,0,0,0,0,0,NO
227,31,0,0,0,0,0,0,0,0,0,0,NO
363,63,0,0,0,0,0,0,0,0,0,0,NO
375,78,0,0,0,0,0,0,0,0,0,0,YES
145,31,0,0,0,0,0,0,0,0,0,0,NO
49,29,0,0,0,0,0,0,0,0,0,0,NO
85,22,0,0,0,0,0,0,0,0,0,0,NO
64,19,0,0,0,0,0,0,0,0,0,0,NO
36,18,0,0,0,0,0,0,0,0,0,0,NO
37,22,0,0,0,0,0,0,0,0,0,0,NO
92,18,2,1,0,106,99,81,49,92,81,46,NO
32,22,0,0,0,0,0,0,0,0,0,0,NO
26,19,0,0,0,0,0,0,0,0,0,0,NO
669,63,1,1,1,19,14,14,14,9,9,9,YES
398,84,1,1,0,2,1,1,1,0,0,0,NO
206,45,0,0,0,0,0,0,0,0,0,0,YES
24,19,0,0,0,0,0,0,0,0,0,0,NO
24,19,0,0,0,0,0,0,0,0,0,0,NO
27,21,0,0,0,0,0,0,0,0,0,0,NO
30,24,0,0,0,0,0,0,0,0,0,0,NO
428,60,0,0,0,0,0,0,0,0,0,0,NO
972,242,0,0,0,0,0,0,0,0,0,0,NO
123,36,0,0,0,0,0,0,0,0,0,0,NO
562,128,0,0,0,0,0,0,0,0,0,0,NO
205,60,0,0,0,0,0,0,0,0,0,0,NO
37,24,0,0,0,0,0,0,0,0,0,0,NO
35,23,0,0,0,0,0,0,0,0,0,0,NO
276,219,0,0,0,0,0,0,0,0,0,0,NO
316,200,0,0,0,0,0,0,0,0,0,0,NO
204,25,0,0,0,0,0,0,0,0,0,0,NO
133,44,0,0,0,0,0,0,0,0,0,0,NO
285,220,0,0,0,0,0,0,0,0,0,0,NO
336,234,0,0,0,0,0,0,0,0,0,0,NO
464,47,0,0,0,0,0,0,0,0,0,0,NO
294,56,0,0,0,0,0,0,0,0,0,0,NO
76,19,0,0,0,0,0,0,0,0,0,0,NO
69,24,0,0,0,0,0,0,0,0,0,0,NO
266,106,0,0,0,0,0,0,0,0,0,0,NO
247,29,0,0,0,0,0,0,0,0,0,0,NO
217,35,0,0,0,0,0,0,0,0,0,0,NO
99,35,0,0,0,0,0,0,0,0,0,0,NO
191,77,0,0,0,0,0,0,0,0,0,0,NO
476,83,0,0,0,0,0,0,0,0,0,0,NO
95,43,0,0,0,0,0,0,0,0,0,0,NO
550,123,1,1,1,1,1,1,1,1,1,1,NO
136,43,0,0,0,0,0,0,0,0,0,0,NO
33,21,0,0,0,0,0,0,0,0,0,0,NO
479,38,2,1,1,7,4,3,2,1,1,0,YES
140,23,0,0,0,0,0,0,0,0,0,0,NO
111,21,1,1,0,2,1,1,1,0,0,0,NO
34,22,0,0,0,0,0,0,0,0,0,0,NO
39,25,0,0,0,0,0,0,0,0,0,0,NO
36,22,0,0,0,0,0,0,0,0,0,0,NO
202,24,1,1,1,4,2,2,2,0,0,0,YES
106,27,0,0,0,0,0,0,0,0,0,0,NO
57,18,0,0,0,0,0,0,0,0,0,0,NO
43,18,0,0,0,0,0,0,0,0,0,0,NO
27,18,0,0,0,0,0,0,0,0,0,0,NO
25,19,0,0,0,0,0,0,0,0,0,0,NO
53,18,0,0,0,0,0,0,0,0,0,0,NO
88,28,0,0,0,0,0,0,0,0,0,0,YES
107,23,0,0,0,0,0,0,0,0,0,0,NO
132,32,0,0,0,0,0,0,0,0,0,0,YES
169,33,0,0,0,0,0,0,0,0,0,0,NO
80,22,0,0,0,0,0,0,0,0,0,0,NO
29,18,0,0,0,0,0,0,0,0,0,0,NO
430,54,0,0,0,0,0,0,0,0,0,0,NO
79,19,0,0,0,0,0,0,0,0,0,0,NO
85,19,0,0,0,0,0,0,0,0,0,0,NO
110,28,0,0,0,0,0,0,0,0,0,0,NO
111,19,0,0,0,0,0,0,0,0,0,0,NO
53,21,0,0,0,0,0,0,0,0,0,0,NO
52,18,0,0,0,0,0,0,0,0,0,0,NO
158,25,1,1,0,7,5,5,5,3,3,3,NO
270,36,1,1,0,2,1,1,1,0,0,0,YES
183,42,0,0,0,0,0,0,0,0,0,0,NO
215,91,0,0,0,0,0,0,0,0,0,0,NO
76,55,0,0,0,0,0,0,0,0,0,0,NO
285,33,0,0,0,0,0,0,0,0,0,0,YES
258,39,0,0,0,0,0,0,0,0,0,0,NO
55,18,0,0,0,0,0,0,0,0,0,0,NO
102,22,0,0,0,0,0,0,0,0,0,0,NO
403,30,1,1,0,19,16,16,16,13,13,13,NO
35,22,0,0,0,0,0,0,0,0,0,0,NO
145,23,0,0,0,0,0,0,0,0,0,0,YES
119,21,0,0,0,0,0,0,0,0,0,0,NO
71,36,0,0,0,0,0,0,0,0,0,0,YES
75,18,0,0,0,0,0,0,0,0,0,0,YES
69,18,0,0,0,0,0,0,0,0,0,0,NO
80,21,0,0,0,0,0,0,0,0,0,0,YES
63,18,0,0,0,0,0,0,0,0,0,0,NO
120,22,0,0,0,0,0,0,0,0,0,0,YES
98,18,0,0,0,0,0,0,0,0,0,0,YES
54,22,0,0,0,0,0,0,0,0,0,0,NO
267,69,0,0,0,0,0,0,0,0,0,0,NO
55,22,0,0,0,0,0,0,0,0,0,0,NO
46,22,0,0,0,0,0,0,0,0,0,0,NO
226,38,0,0,0,0,0,0,0,0,0,0,NO
